Status,Due.Date,Contract.Type,Quantity,Size,Shape,Base.Cost,Color,Sales.Price,Market,Plant,Market.Price,Quote.Key
lost,10/19/17,Index Long,14,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2688
lost,10/19/17,Index Long,10,medium,round,221.9,red,297.6329886,Automotive,Indiana,202.3,Quote2689
lost,10/19/17,Index Long,15,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2690
lost,10/19/17,Index Long,19,large,round,221.9,red,287,Automotive,Indiana,202.3,Quote2691
lost,10/19/17,Index Long,2,medium,round,221.9,red,287,Automotive,Indiana,202.3,Quote2692
lost,10/19/17,Index Long,2,medium,round,221.9,red,297.6329886,Automotive,Indiana,202.3,Quote2693
lost,10/19/17,Index Long,6,medium,round,221.9,red,294.3730847,Automotive,Indiana,202.3,Quote2694
lost,10/19/17,Index Long,10,large,round,221.9,red,294,Automotive,Indiana,202.3,Quote2695
lost,10/19/17,Index Long,17,medium,round,221.9,red,305.5910876,Automotive,Indiana,202.3,Quote2696
lost,10/19/17,Index Long,29,large,round,221.9,red,294,Automotive,Indiana,202.3,Quote2697
lost,10/19/17,Index Long,5,medium,round,221.9,red,294.3730847,Automotive,Indiana,202.3,Quote2698
lost,10/19/17,Index Long,4,large,round,221.9,red,300.3750419,Automotive,Indiana,202.3,Quote2699
lost,10/19/17,Index Long,14,large,round,221.9,red,300.3750419,Automotive,Indiana,202.3,Quote2700
lost,10/19/17,Index Long,4,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2701
lost,10/19/17,Index Long,2,medium,round,221.9,red,269.15,Automotive,Indiana,202.3,Quote2702
lost,10/19/17,Index Long,71,medium,round,221.9,red,267.75,Automotive,Indiana,202.3,Quote2703
lost,10/19/17,Index Long,30,medium,round,221.9,red,272.65,Automotive,Indiana,202.3,Quote2704
lost,10/19/17,Index Long,16,medium,round,221.9,red,272.65,Automotive,Indiana,202.3,Quote2705
lost,10/19/17,Index Long,23,medium,round,221.9,red,294,Automotive,Indiana,202.3,Quote2706
lost,10/19/17,Index Long,112,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2707
lost,10/19/17,Index Long,44,medium,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2708
lost,10/19/17,Index Long,201,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2709
lost,10/19/17,Index Long,37,medium,round,221.9,red,294,Automotive,Indiana,202.3,Quote2710
lost,10/19/17,Index Long,51,medium,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2711
lost,10/19/17,Index Long,80,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2712
lost,10/19/17,Index Long,48,large,round,221.9,red,285.25,Automotive,Indiana,202.3,Quote2713
lost,10/19/17,Index Long,8,medium,round,221.9,red,294,Automotive,Indiana,202.3,Quote2714
lost,10/19/17,Index Long,3,medium,round,221.9,red,297.5,Automotive,Ohio,202.3,Quote2715
lost,10/19/17,Index Long,94,large,round,221.9,red,288.75,Automotive,Ohio,202.3,Quote2716
lost,10/19/17,Index Long,68,medium,round,221.9,red,310.59,Automotive,Michigan,202.3,Quote2717
lost,8/18/17,Fixed Long,156,large,round,216.3,red,259,Automotive,Indiana,220.5,Quote2718
lost,10/19/17,Index Long,86,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2719
lost,10/19/17,Index Long,68,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2720
lost,10/19/17,Index Long,49,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2721
lost,10/19/17,Index Long,23,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2722
lost,10/19/17,Index Long,39,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2723
lost,10/19/17,Index Long,28,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2724
lost,10/19/17,Index Long,18,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2725
lost,10/19/17,Index Long,91,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2726
lost,10/19/17,Index Long,75,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2727
lost,10/19/17,Index Long,12,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2728
lost,8/18/17,Fixed Long,51,large,round,216.3,red,259,Automotive,Indiana,220.5,Quote2729
lost,10/19/17,Index Long,3,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2730
lost,10/19/17,Index Long,19,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2731
lost,10/19/17,Index Long,19,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2732
lost,10/19/17,Index Long,19,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2733
lost,10/19/17,Index Long,19,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2734
lost,10/19/17,Index Long,5,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2735
lost,10/19/17,Index Long,5,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2736
lost,10/19/17,Index Long,50,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2737
lost,10/19/17,Index Long,50,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2738
lost,10/19/17,Index Long,63,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2739
lost,8/18/17,Fixed Long,70,large,round,216.3,red,259,Automotive,Indiana,220.5,Quote2740
lost,10/19/17,Index Long,63,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2741
lost,10/19/17,Index Long,80,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2742
lost,10/19/17,Index Long,80,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2743
lost,10/19/17,Index Long,137,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2744
lost,10/19/17,Index Long,137,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2745
lost,10/19/17,Index Long,308,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2746
lost,10/19/17,Index Long,308,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2747
lost,10/19/17,Index Long,256,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2748
lost,10/19/17,Index Long,256,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2749
lost,10/19/17,Index Long,480,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2750
lost,8/18/17,Fixed Long,70,large,round,216.3,red,259,Automotive,Indiana,220.5,Quote2751
lost,10/19/17,Index Long,480,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2752
lost,10/19/17,Index Long,54,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2753
lost,10/19/17,Index Long,145,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2754
lost,10/19/17,Index Long,145,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2755
lost,10/19/17,Index Long,54,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2756
lost,10/19/17,Index Long,6,medium,round,221.9,red,290.3979967,Automotive,Michigan,202.3,Quote2757
lost,10/19/17,Index Long,6,medium,round,221.9,red,290.3979967,Automotive,Michigan,202.3,Quote2758
lost,10/19/17,Index Long,10,medium,round,221.9,red,290.3979967,Automotive,Michigan,202.3,Quote2759
lost,10/19/17,Index Long,10,medium,round,221.9,red,290.3979967,Automotive,Michigan,202.3,Quote2760
lost,10/19/17,Index Long,64,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2761
lost,8/18/17,Fixed Long,270,large,round,216.3,red,276.5,Automotive,Indiana,220.5,Quote2762
lost,10/19/17,Index Long,64,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2763
lost,10/19/17,Index Long,61,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2764
lost,10/19/17,Index Long,61,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2765
lost,10/19/17,Index Long,69,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2766
lost,10/19/17,Index Long,69,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2767
lost,10/19/17,Index Long,91,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2768
lost,10/19/17,Index Long,91,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2769
lost,10/19/17,Index Long,6,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2770
lost,10/19/17,Index Long,6,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2771
lost,10/19/17,Index Long,62,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2772
lost,8/18/17,Fixed Long,270,large,round,216.3,red,276.5,Automotive,Indiana,220.5,Quote2773
lost,10/19/17,Index Long,62,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2774
lost,10/19/17,Index Long,6,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2775
lost,10/19/17,Index Long,6,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2776
lost,10/19/17,Index Long,6,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2777
lost,10/19/17,Index Long,6,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2778
lost,10/19/17,Index Long,12,large,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2779
lost,10/19/17,Index Long,15,large,round,221.9,red,314.51,Automotive,Michigan,202.3,Quote2780
lost,10/19/17,Index Long,21,large,round,221.9,red,314.51,Automotive,Michigan,202.3,Quote2781
lost,10/19/17,Index Long,18,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2782
lost,10/19/17,Index Long,18,large,round,221.9,red,305.76,Automotive,Michigan,202.3,Quote2783
lost,8/18/17,Fixed Long,385,medium,round,216.3,red,272.65,Automotive,Ohio,220.5,Quote2784
lost,10/19/17,Index Long,16,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2785
lost,10/19/17,Index Long,16,medium,round,221.9,red,276.01,Automotive,Michigan,202.3,Quote2786
lost,10/19/17,Index Long,2,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2787
lost,10/19/17,Index Long,1,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2788
lost,10/19/17,Index Long,8,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2789
lost,10/19/17,Index Long,4,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2790
lost,10/19/17,Index Long,6,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2791
lost,10/19/17,Index Long,4,medium,round,221.9,red,296.0606565,Automotive,Michigan,202.3,Quote2792
lost,10/19/17,Index Long,44,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2793
lost,10/19/17,Index Long,162,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2794
won,11/9/17,Fixed Long,180,large,round,213.15,red,330.12,Agriculture,Ohio,214.55,Quote2795
lost,10/19/17,Index Long,98,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2796
lost,10/19/17,Index Long,0,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2797
lost,10/19/17,Index Long,486,medium,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2798
lost,10/19/17,Index Long,273,medium,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2799
lost,10/19/17,Index Long,196,medium,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2800
lost,10/19/17,Index Long,110,medium,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2801
lost,10/19/17,Index Long,15,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2802
lost,10/19/17,Index Long,15,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2803
lost,10/19/17,Index Long,45,medium,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2804
lost,10/19/17,Index Long,45,medium,round,221.9,red,286.51,Automotive,Michigan,202.3,Quote2805
lost,10/19/17,Index Long,237,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2806
lost,10/19/17,Index Long,122,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2807
lost,10/19/17,Index Long,27,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2808
lost,10/19/17,Index Long,8,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2809
lost,10/19/17,Index Long,30,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2810
lost,10/19/17,Index Long,27,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2811
lost,10/19/17,Index Long,16,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2812
lost,10/19/17,Index Long,26,large,round,221.9,red,293.51,Automotive,Michigan,202.3,Quote2813
lost,10/19/17,Index Long,53,large,round,221.9,red,284.76,Automotive,Michigan,202.3,Quote2814
lost,10/19/17,Index Long,21,medium,round,221.9,red,287.2742536,Automotive,Michigan,202.3,Quote2815
won,9/15/17,Variable Long,60,large,round,227.5,red,257.25,Agriculture,Indiana,215.95,Quote2816
lost,10/19/17,Index Long,2,large,round,221.9,red,267.26,Automotive,Michigan,202.3,Quote2817
lost,10/19/17,Index Long,10,large,round,221.9,red,267.26,Automotive,Michigan,202.3,Quote2818
lost,10/19/17,Index Long,61,large,round,221.9,red,277.76,Automotive,Michigan,202.3,Quote2819
lost,10/19/17,Index Long,24,large,round,221.9,red,267.26,Automotive,Michigan,202.3,Quote2820
lost,10/19/17,Index Long,46,medium,round,221.9,red,263.76,Automotive,Michigan,202.3,Quote2821
lost,10/19/17,Index Long,46,medium,round,221.9,red,263.76,Automotive,Michigan,202.3,Quote2822
lost,10/19/17,Index Long,65,medium,round,221.9,red,263.76,Automotive,Michigan,202.3,Quote2823
lost,10/19/17,Index Long,136,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2824
lost,10/19/17,Index Long,0,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2825
lost,10/19/17,Index Long,2,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2826
lost,10/19/17,Index Long,90,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2827
lost,10/19/17,Index Long,120,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2828
lost,10/19/17,Index Long,12,large,round,221.9,red,294.5379154,Automotive,Indiana,202.3,Quote2829
lost,10/19/17,Index Long,12,large,round,221.9,red,308.3409307,Automotive,Indiana,202.3,Quote2830
lost,10/19/17,Index Long,12,large,round,221.9,red,308.3409307,Automotive,Indiana,202.3,Quote2831
lost,10/19/17,Index Long,12,large,round,221.9,red,308.3409307,Automotive,Indiana,202.3,Quote2832
lost,10/19/17,Index Long,6,medium,round,221.9,red,291.7376888,Automotive,Indiana,202.3,Quote2833
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2834
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2835
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2836
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2837
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2838
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2839
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2840
lost,10/19/17,Index Long,2,medium,round,221.9,red,286.3,Automotive,Indiana,202.3,Quote2841
lost,10/19/17,Index Long,15,medium,round,221.9,red,264.95,Automotive,Indiana,202.3,Quote2842
lost,10/19/17,Index Long,48,large,round,221.9,red,278.2480789,Automotive,Indiana,202.3,Quote2843
lost,10/19/17,Index Long,48,large,round,221.9,red,278.2480789,Automotive,Indiana,202.3,Quote2844
lost,10/19/17,Index Long,176,large,round,221.9,red,310.8,Automotive,Illinois,202.3,Quote2845
lost,10/19/17,Index Long,153,large,round,221.9,red,310.8,Automotive,Illinois,202.3,Quote2846
lost,10/19/17,Index Long,3,large,round,221.9,red,312.5297557,Automotive,Illinois,202.3,Quote2847
lost,10/19/17,Index Long,6,large,round,221.9,red,299.6,Automotive,Michigan,202.3,Quote2848
lost,10/19/17,Index Long,86,medium,round,221.9,red,297.85,Automotive,Michigan,202.3,Quote2849
lost,10/19/17,Index Long,221,medium,round,221.9,red,294.35,Automotive,Michigan,202.3,Quote2850
lost,10/19/17,Index Long,17,medium,round,221.9,red,306.6,Automotive,Michigan,202.3,Quote2851
lost,10/19/17,Index Long,19,medium,round,221.9,red,286.65,Automotive,Michigan,202.3,Quote2852
lost,10/19/17,Index Long,127,large,round,221.9,red,277.9,Automotive,Michigan,202.3,Quote2853
lost,10/19/17,Index Long,18,medium,round,221.9,red,263.9,Automotive,Michigan,202.3,Quote2854
lost,10/19/17,Index Long,31,medium,round,221.9,red,263.9,Automotive,Michigan,202.3,Quote2855
lost,10/19/17,Index Long,3,medium,round,221.9,red,267.4,Automotive,Michigan,202.3,Quote2856
lost,10/19/17,Index Long,59,large,round,221.9,red,277.9,Automotive,Michigan,202.3,Quote2857
lost,10/19/17,Index Long,75,large,round,221.9,red,277.9,Automotive,Michigan,202.3,Quote2858
lost,10/19/17,Index Long,75,medium,round,221.9,red,263.9,Automotive,Michigan,202.3,Quote2859
lost,10/19/17,Index Long,75,large,round,221.9,red,277.9,Automotive,Michigan,202.3,Quote2860
lost,10/19/17,Index Long,16,medium,round,221.9,red,263.9,Automotive,Michigan,202.3,Quote2861
lost,10/19/17,Index Long,31,medium,round,221.9,red,284.9,Automotive,Michigan,202.3,Quote2862
lost,10/19/17,Index Long,31,medium,round,221.9,red,284.9,Automotive,Michigan,202.3,Quote2863
lost,10/19/17,Index Long,20,medium,round,221.9,red,268.59,Automotive,Michigan,202.3,Quote2864
lost,10/19/17,Index Long,200,medium,round,221.9,red,310.59,Automotive,Michigan,202.3,Quote2865
lost,10/19/17,Index Long,130,large,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2866
lost,10/19/17,Index Long,195,large,round,221.9,red,276.15,Automotive,Illinois,202.3,Quote2867
lost,10/19/17,Index Long,31,large,round,221.9,red,289.8942159,Automotive,Illinois,202.3,Quote2868
lost,10/19/17,Index Long,12,large,round,221.9,red,302.3797557,Automotive,Illinois,202.3,Quote2869
lost,10/19/17,Index Long,21,large,round,221.9,red,294.1879154,Automotive,Indiana,202.3,Quote2870
lost,10/19/17,Index Long,167,medium,round,221.9,red,264.6,Automotive,Indiana,202.3,Quote2871
lost,10/19/17,Index Long,82,medium,round,221.9,red,264.6,Automotive,Indiana,202.3,Quote2872
lost,10/19/17,Index Long,65,large,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2873
lost,10/19/17,Index Long,72,large,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2874
lost,10/19/17,Index Long,81,medium,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2875
lost,10/19/17,Index Long,31,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2876
lost,10/19/17,Index Long,40,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2877
lost,10/19/17,Index Long,29,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2878
lost,10/19/17,Index Long,37,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2879
lost,10/19/17,Index Long,100,large,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2880
lost,10/19/17,Index Long,225,large,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2881
lost,10/19/17,Index Long,150,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2882
lost,10/19/17,Index Long,100,large,round,221.9,red,277.2,Automotive,Indiana,202.3,Quote2883
lost,10/19/17,Index Long,128,large,round,221.9,red,290.85,Automotive,Indiana,202.3,Quote2884
lost,10/19/17,Index Long,48,large,round,221.9,red,298.2,Automotive,Indiana,202.3,Quote2885
lost,10/19/17,Index Long,18,large,round,221.9,red,298.2,Automotive,Indiana,202.3,Quote2886
lost,10/19/17,Index Long,56,large,round,221.9,red,298.2,Automotive,Indiana,202.3,Quote2887
lost,10/19/17,Index Long,11,large,round,221.9,red,298.2,Automotive,Indiana,202.3,Quote2888
lost,10/19/17,Index Long,21,large,round,221.9,red,323.9938905,Automotive,Indiana,202.3,Quote2889
lost,10/19/17,Index Long,96,large,round,221.9,red,270.8772407,Automotive,Indiana,202.3,Quote2890
lost,10/19/17,Index Long,53,large,round,221.9,red,291.2,Automotive,Indiana,202.3,Quote2891
lost,10/19/17,Index Long,45,medium,round,221.9,red,291.3876888,Automotive,Indiana,202.3,Quote2892
lost,10/19/17,Index Long,4,large,round,221.9,red,270.2,Automotive,Indiana,202.3,Quote2893
lost,10/19/17,Index Long,75,large,round,221.9,red,270.8772407,Automotive,Indiana,202.3,Quote2894
lost,10/19/17,Index Long,42,large,round,221.9,red,301.7223681,Automotive,Michigan,202.3,Quote2895
lost,10/19/17,Index Long,165,medium,round,221.9,red,290.85,Automotive,Michigan,202.3,Quote2896
lost,10/19/17,Index Long,72,medium,round,221.9,red,287.35,Automotive,Michigan,202.3,Quote2897
lost,10/19/17,Index Long,219,medium,round,221.9,red,290.85,Automotive,Michigan,202.3,Quote2898
lost,10/19/17,Index Long,27,large,round,221.9,red,299.6,Automotive,Michigan,202.3,Quote2899
lost,10/19/17,Index Long,68,medium,round,221.9,red,289.1,Automotive,Michigan,202.3,Quote2900
lost,10/19/17,Index Long,180,large,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2901
lost,10/19/17,Index Long,296,large,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2902
lost,10/19/17,Index Long,292,large,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2903
lost,10/19/17,Index Long,340,large,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2904
lost,10/19/17,Index Long,154,large,round,221.9,red,270.2,Automotive,Indiana,202.3,Quote2905
lost,10/19/17,Index Long,34,large,round,221.9,red,270.2,Automotive,Indiana,202.3,Quote2906
lost,10/19/17,Index Long,17,large,round,221.9,red,308.6797557,Automotive,Illinois,202.3,Quote2907
lost,10/19/17,Index Long,21,medium,round,221.9,red,302.33,Automotive,Illinois,202.3,Quote2908
lost,10/19/17,Index Long,19,medium,round,221.9,red,302.33,Automotive,Illinois,202.3,Quote2909
lost,10/19/17,Index Long,34,medium,round,221.9,red,302.33,Automotive,Illinois,202.3,Quote2910
lost,10/19/17,Index Long,25,medium,round,221.9,red,302.33,Automotive,Illinois,202.3,Quote2911
lost,10/19/17,Index Long,27,medium,round,221.9,red,301.0847354,Automotive,Ohio,202.3,Quote2912
lost,10/19/17,Index Long,129,medium,round,221.9,red,296.8,Automotive,Ohio,202.3,Quote2913
lost,10/19/17,Index Long,408,medium,round,221.9,red,268.8,Automotive,Ohio,202.3,Quote2914
lost,10/19/17,Index Long,159,medium,round,221.9,red,307.3,Automotive,Ohio,202.3,Quote2915
lost,10/19/17,Index Long,49,medium,round,221.9,red,309.6724262,Automotive,Ohio,202.3,Quote2916
lost,10/19/17,Index Long,54,medium,round,221.9,red,307.9067976,Automotive,Ohio,202.3,Quote2917
lost,10/19/17,Index Long,2847,medium,round,221.9,red,296.8,Automotive,Ohio,202.3,Quote2918
lost,10/19/17,Index Long,19,medium,round,221.9,red,306.18,Automotive,Illinois,202.3,Quote2919
lost,10/19/17,Index Long,21,medium,round,221.9,red,309.61,Automotive,Illinois,202.3,Quote2920
lost,10/19/17,Index Long,30,medium,round,221.9,red,295.61,Automotive,Illinois,202.3,Quote2921
lost,10/19/17,Index Long,64,medium,round,221.9,red,309.61,Automotive,Illinois,202.3,Quote2922
lost,10/19/17,Index Long,94,medium,round,221.9,red,295.61,Automotive,Illinois,202.3,Quote2923
lost,10/19/17,Index Long,2,medium,round,221.9,red,320.18,Automotive,Illinois,202.3,Quote2924
lost,10/19/17,Index Long,23,medium,round,221.9,red,310.6107793,Automotive,Illinois,202.3,Quote2925
lost,10/19/17,Index Long,6,medium,round,221.9,red,321.1107793,Automotive,Illinois,202.3,Quote2926
lost,10/19/17,Index Long,10,medium,round,221.9,red,306.18,Automotive,Illinois,202.3,Quote2927
lost,10/19/17,Index Long,4,medium,round,221.9,red,320.18,Automotive,Illinois,202.3,Quote2928
lost,10/19/17,Index Long,12,medium,round,221.9,red,321.1107793,Automotive,Illinois,202.3,Quote2929
lost,10/19/17,Index Long,119,medium,round,221.9,red,306.18,Automotive,Illinois,202.3,Quote2930
lost,10/19/17,Index Long,143,medium,round,221.9,red,286.3,Automotive,Illinois,202.3,Quote2931
lost,10/19/17,Index Long,111,medium,round,221.9,red,286.3,Automotive,Illinois,202.3,Quote2932
lost,10/19/17,Index Long,42,medium,round,221.9,red,295.61,Automotive,Illinois,202.3,Quote2933
lost,10/19/17,Index Long,17,medium,round,221.9,red,315.07,Automotive,Illinois,202.3,Quote2934
lost,10/19/17,Index Long,108,large,round,221.9,red,289.52,Automotive,Michigan,202.3,Quote2935
lost,10/19/17,Index Long,80,large,round,221.9,red,289.52,Automotive,Michigan,202.3,Quote2936
lost,10/19/17,Index Long,74,large,round,221.9,red,289.52,Automotive,Michigan,202.3,Quote2937
lost,10/19/17,Index Long,115,large,round,221.9,red,289.52,Automotive,Michigan,202.3,Quote2938
lost,10/19/17,Index Long,46,medium,round,221.9,red,304.15,Automotive,Indiana,202.3,Quote2939
lost,10/19/17,Index Long,13,medium,round,221.9,red,305.5910876,Automotive,Indiana,202.3,Quote2940
lost,10/19/17,Index Long,37,large,round,221.9,red,319.1954192,Automotive,Indiana,202.3,Quote2941
lost,10/19/17,Index Long,7,medium,round,221.9,red,291.9,Automotive,Indiana,202.3,Quote2942
lost,10/19/17,Index Long,176,medium,round,221.9,red,288.75,Automotive,Ohio,202.3,Quote2943
lost,10/19/17,Index Long,20,large,round,221.9,red,294,Automotive,Indiana,202.3,Quote2944
lost,10/19/17,Index Long,20,medium,round,221.9,red,281.4,Automotive,Ohio,202.3,Quote2945
lost,10/19/17,Index Long,26,medium,round,221.9,red,257.1004532,Automotive,Ohio,202.3,Quote2946
lost,10/19/17,Index Long,114,medium,round,221.9,red,329.07,Automotive,Illinois,202.3,Quote2947
lost,10/19/17,Index Long,34,medium,round,221.9,red,315.07,Automotive,Illinois,202.3,Quote2948
lost,10/19/17,Index Long,84,medium,round,221.9,red,315.07,Automotive,Illinois,202.3,Quote2949
lost,10/19/17,Index Long,119,medium,round,221.9,red,291.34,Automotive,Michigan,202.3,Quote2950
lost,10/19/17,Index Long,199,medium,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2951
lost,10/19/17,Index Long,179,medium,round,221.9,red,291.34,Automotive,Michigan,202.3,Quote2952
lost,10/19/17,Index Long,327,medium,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2953
lost,10/19/17,Index Long,282,medium,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2954
lost,10/19/17,Index Long,67,medium,round,221.9,red,291.34,Automotive,Michigan,202.3,Quote2955
lost,10/19/17,Index Long,82,medium,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2956
lost,10/19/17,Index Long,77,medium,round,221.9,red,282.59,Automotive,Michigan,202.3,Quote2957
lost,10/19/17,Index Long,111,large,round,221.9,red,291.55,Automotive,Illinois,202.3,Quote2958
lost,10/19/17,Index Long,126,medium,round,221.9,red,292.11,Automotive,Illinois,202.3,Quote2959
lost,10/19/17,Index Long,20,large,round,221.9,red,303.6831371,Automotive,Illinois,202.3,Quote2960
lost,10/19/17,Index Long,15,large,round,221.9,red,303.6831371,Automotive,Illinois,202.3,Quote2961
